Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
89.0,Ramon Sessions,27.0,CHA,PG,55.0,7.0,1305.0,7.6,18.5,0.409,0.6,2.7,0.221,7.0,15.8,0.441,0.425,7.3,9.3,0.782,0.9,3.8,4.7,8.2,1.3,0.2,3.7,2.0,23.0,102.0,107.0,,2014,2013-14
89.0,Ramon Sessions,27.0,MIL,PG,28.0,12.0,909.0,8.1,17.5,0.461,1.2,3.2,0.357,6.9,14.3,0.484,0.493,8.2,9.8,0.841,0.9,4.0,4.9,7.7,0.9,0.2,3.2,2.3,25.5,118.0,116.0,,2014,2013-14
90.0,Richard Jefferson,33.0,UTA,SF,82.0,78.0,2213.0,7.0,15.5,0.45,2.9,7.1,0.409,4.1,8.4,0.484,0.544,2.8,3.8,0.741,0.4,4.8,5.2,3.1,1.3,0.3,2.2,4.0,19.7,109.0,114.0,,2014,2013-14
91.0,Luol Deng,28.0,2TM,SF,63.0,63.0,2213.0,8.7,20.3,0.431,1.3,4.5,0.302,7.4,15.8,0.468,0.465,5.0,6.3,0.791,2.3,6.2,8.5,4.3,1.5,0.2,2.7,2.6,23.8,106.0,107.0,,2014,2013-14
91.0,Luol Deng,28.0,CHI,SF,23.0,23.0,860.0,9.9,21.9,0.452,1.1,3.8,0.274,8.8,18.1,0.49,0.476,6.2,7.7,0.815,2.5,7.3,9.8,5.3,1.5,0.2,3.7,3.3,27.1,106.0,102.0,,2014,2013-14
91.0,Luol Deng,28.0,CLE,SF,40.0,40.0,1353.0,8.0,19.3,0.417,1.5,4.8,0.315,6.5,14.4,0.451,0.457,4.2,5.5,0.771,2.2,5.5,7.7,3.7,1.4,0.2,2.1,2.2,21.8,106.0,110.0,,2014,2013-14
92.0,Harrison Barnes,21.0,GSW,SF,78.0,24.0,2204.0,6.1,15.4,0.399,1.5,4.3,0.347,4.6,11.1,0.419,0.448,2.9,4.1,0.718,1.5,5.5,7.0,2.6,1.5,0.5,1.9,3.6,16.7,100.0,105.0,,2014,2013-14
93.0,Derrick Favors,22.0,UTA,PF,73.0,73.0,2201.0,9.3,17.8,0.522,0.0,0.0,0.0,9.3,17.8,0.523,0.522,4.5,6.8,0.669,4.7,10.5,15.2,2.2,1.8,2.6,3.1,5.6,23.2,108.0,107.0,,2014,2013-14
94.0,Alec Burks,22.0,UTA,SG,78.0,12.0,2193.0,9.1,19.9,0.457,1.2,3.4,0.35,7.9,16.5,0.48,0.487,6.7,8.9,0.748,1.4,4.7,6.2,5.1,1.7,0.3,3.6,4.6,26.1,106.0,113.0,,2014,2013-14
95.0,Ben McLemore,20.0,SAC,SG,82.0,55.0,2187.0,5.9,15.8,0.376,2.2,6.9,0.32,3.7,8.9,0.419,0.446,2.7,3.3,0.804,1.2,4.2,5.5,1.9,1.0,0.4,2.2,4.7,16.7,97.0,112.0,,2014,2013-14
96.0,Jameer Nelson,31.0,ORL,PG,68.0,68.0,2179.0,6.9,17.6,0.394,3.2,9.2,0.348,3.7,8.4,0.444,0.485,2.3,2.6,0.857,0.7,4.8,5.4,11.2,1.2,0.1,3.9,3.4,19.3,104.0,111.0,,2014,2013-14
97.0,Kenneth Faried,24.0,DEN,PF,80.0,77.0,2178.0,10.0,18.4,0.545,0.0,0.1,0.0,10.0,18.4,0.547,0.545,4.5,7.0,0.65,5.3,10.0,15.4,2.2,1.6,1.6,3.0,4.3,24.6,113.0,106.0,,2014,2013-14
98.0,Mario Chalmers,27.0,MIA,PG,73.0,73.0,2178.0,6.1,13.5,0.454,2.1,5.5,0.385,4.0,8.1,0.5,0.531,2.9,3.9,0.742,1.0,4.2,5.2,8.6,2.9,0.4,3.9,5.1,17.3,108.0,106.0,,2014,2013-14
99.0,Kevin Martin,30.0,MIN,SG,68.0,68.0,2177.0,10.0,23.2,0.43,2.6,6.7,0.387,7.4,16.4,0.448,0.486,6.9,7.7,0.891,0.8,3.8,4.6,2.7,1.5,0.1,2.4,2.8,29.4,110.0,109.0,,2014,2013-14
100.0,Chris Paul,28.0,LAC,PG,62.0,62.0,2171.0,9.4,20.0,0.467,1.8,4.9,0.368,7.6,15.2,0.498,0.511,6.8,8.0,0.855,0.9,5.3,6.2,15.3,3.5,0.1,3.3,3.6,27.3,125.0,103.0,"MVP-7,DPOY-13,AS,NBA1,DEF1",2014,2013-14
101.0,Terrence Ross,22.0,TOR,SG,81.0,62.0,2159.0,7.7,18.2,0.423,3.9,9.9,0.395,3.8,8.3,0.458,0.531,2.0,2.4,0.837,1.0,5.1,6.1,1.9,1.5,0.7,2.1,4.4,21.3,107.0,107.0,,2014,2013-14
102.0,Tim Duncan,37.0,SAS,C,74.0,74.0,2158.0,10.4,21.2,0.49,0.0,0.1,0.0,10.4,21.1,0.493,0.49,5.4,7.4,0.731,3.7,13.2,16.9,5.2,1.0,3.3,3.7,3.1,26.2,106.0,98.0,"MVP-12,DPOY-13",2014,2013-14
103.0,Martell Webster,27.0,WAS,SF,78.0,13.0,2157.0,6.1,14.0,0.433,3.5,8.9,0.392,2.6,5.1,0.502,0.557,2.5,3.0,0.84,0.9,4.4,5.3,2.3,1.0,0.4,1.4,3.6,18.1,116.0,108.0,,2014,2013-14
104.0,Markieff Morris,24.0,PHO,PF,81.0,0.0,2153.0,9.6,19.7,0.486,0.8,2.5,0.315,8.8,17.2,0.512,0.507,6.0,7.6,0.792,3.2,8.1,11.3,3.4,1.6,1.2,3.4,5.4,26.0,111.0,106.0,6MOY-4,2014,2013-14
105.0,Carlos Boozer,32.0,CHI,PF,76.0,76.0,2141.0,11.1,24.4,0.456,0.0,0.0,0.0,11.1,24.3,0.457,0.456,3.7,4.8,0.767,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,95.0,98.0,,2014,2013-14
106.0,Enes Freedom,21.0,UTA,C,80.0,37.0,2138.0,10.3,21.0,0.491,0.0,0.0,0.0,10.3,20.9,0.492,0.491,3.7,5.0,0.73,5.5,9.2,14.7,1.8,0.7,1.0,3.5,5.7,24.3,102.0,112.0,6MOY-8,2014,2013-14
107.0,Kirk Hinrich,33.0,CHI,PG,73.0,61.0,2116.0,6.1,15.6,0.393,2.1,6.1,0.351,4.0,9.5,0.419,0.461,2.4,3.1,0.76,0.8,4.0,4.8,7.2,2.0,0.7,3.0,5.1,16.7,100.0,102.0,,2014,2013-14
108.0,Paul Pierce,36.0,BRK,SF,75.0,68.0,2098.0,8.0,17.8,0.451,2.8,7.5,0.373,5.2,10.3,0.507,0.529,6.4,7.8,0.826,0.7,8.1,8.7,4.5,2.2,0.8,3.8,4.8,25.3,109.0,106.0,,2014,2013-14
109.0,Jamal Crawford,33.0,LAC,SG,69.0,24.0,2094.0,10.1,24.2,0.416,3.8,10.7,0.361,6.2,13.5,0.46,0.496,6.7,7.7,0.866,0.8,3.0,3.8,5.3,1.4,0.3,3.2,2.9,30.6,110.0,109.0,6MOY-1,2014,2013-14
110.0,Terrence Jones,22.0,HOU,PF,76.0,71.0,2078.0,9.3,17.1,0.542,0.7,2.4,0.307,8.5,14.7,0.581,0.564,2.8,4.7,0.605,3.9,8.8,12.7,2.1,1.3,2.4,1.7,3.3,22.1,119.0,105.0,,2014,2013-14
111.0,Dion Waiters,22.0,CLE,SG,70.0,24.0,2072.0,10.7,24.7,0.433,2.3,6.2,0.368,8.4,18.5,0.455,0.479,4.0,5.8,0.685,0.8,4.1,4.9,5.2,1.6,0.4,3.8,3.8,27.7,99.0,110.0,6MOY-8,2014,2013-14
112.0,Darren Collison,26.0,LAC,PG,80.0,35.0,2069.0,7.8,16.8,0.467,1.7,4.6,0.376,6.1,12.2,0.501,0.518,4.6,5.4,0.857,1.1,3.4,4.5,7.2,2.2,0.4,3.2,3.6,22.0,113.0,107.0,,2014,2013-14
113.0,Deron Williams,29.0,BRK,PG,64.0,58.0,2059.0,8.2,18.3,0.45,2.5,6.8,0.366,5.7,11.4,0.5,0.518,4.4,5.5,0.801,0.4,3.9,4.3,10.0,2.4,0.3,3.6,3.8,23.3,112.0,109.0,,2014,2013-14
114.0,Eric Gordon,25.0,NOP,SG,64.0,64.0,2057.0,9.0,20.7,0.436,2.6,6.5,0.391,6.5,14.2,0.456,0.498,4.4,5.6,0.785,0.8,3.4,4.2,5.3,1.9,0.3,3.4,2.9,25.0,105.0,113.0,,2014,2013-14
115.0,Jeremy Lin,25.0,HOU,PG,71.0,33.0,2054.0,7.2,16.1,0.446,2.0,5.6,0.358,5.2,10.5,0.492,0.508,5.3,6.4,0.823,0.8,3.7,4.5,7.1,1.6,0.7,4.3,4.0,21.6,109.0,109.0,,2014,2013-14
116.0,Al-Farouq Aminu,23.0,NOP,SF,80.0,65.0,2045.0,6.0,12.6,0.474,0.3,1.2,0.271,5.6,11.4,0.496,0.487,2.3,3.5,0.664,3.3,9.3,12.6,2.9,2.1,1.0,2.2,3.7,14.6,105.0,108.0,,2014,2013-14
117.0,Jared Sullinger,21.0,BOS,PF,74.0,44.0,2041.0,9.7,22.7,0.427,1.4,5.2,0.269,8.3,17.4,0.475,0.458,4.0,5.1,0.778,6.1,9.1,15.1,3.0,0.9,1.2,3.0,6.3,24.8,105.0,107.0,,2014,2013-14
118.0,Andre Iguodala,30.0,GSW,SF,63.0,63.0,2040.0,5.4,11.2,0.48,1.5,4.3,0.354,3.9,6.9,0.558,0.548,2.1,3.2,0.652,1.3,5.9,7.2,6.4,2.3,0.4,2.4,2.5,14.4,113.0,103.0,"DPOY-5,DEF1",2014,2013-14
119.0,Tyreke Evans,24.0,NOP,SF,72.0,22.0,2028.0,10.0,23.0,0.436,0.5,2.4,0.221,9.5,20.6,0.461,0.448,6.1,8.0,0.771,2.0,6.8,8.8,9.3,2.2,0.5,4.5,4.0,26.8,103.0,110.0,,2014,2013-14
120.0,Raymond Felton,29.0,NYK,PG,65.0,65.0,2017.0,6.3,16.0,0.395,1.6,5.1,0.318,4.7,10.9,0.431,0.446,2.3,3.2,0.721,1.4,3.8,5.2,9.6,2.1,0.7,3.4,4.1,16.6,103.0,111.0,,2014,2013-14
121.0,Marco Belinelli,27.0,SAS,SF,80.0,25.0,2016.0,8.4,17.4,0.485,3.2,7.3,0.43,5.3,10.1,0.525,0.576,2.8,3.3,0.847,0.5,5.2,5.7,4.5,1.3,0.2,2.4,3.3,22.8,114.0,105.0,6MOY-11,2014,2013-14
122.0,Norris Cole,25.0,MIA,PG,82.0,6.0,2014.0,5.4,13.1,0.414,1.6,4.5,0.345,3.8,8.5,0.451,0.474,1.4,1.8,0.779,0.4,3.7,4.2,6.5,2.0,0.1,3.3,4.1,13.8,96.0,108.0,,2014,2013-14
123.0,Jason Thompson,27.0,SAC,PF,82.0,61.0,2007.0,6.4,12.6,0.506,0.0,0.0,,6.4,12.6,0.506,0.506,2.1,3.7,0.579,3.9,9.5,13.4,1.3,0.8,1.4,2.4,6.4,14.9,103.0,108.0,,2014,2013-14
124.0,Tony Parker,31.0,SAS,PG,68.0,68.0,1997.0,11.5,23.1,0.499,0.6,1.7,0.373,10.9,21.4,0.509,0.513,5.0,6.1,0.811,0.4,3.5,3.9,9.8,0.9,0.2,3.8,2.2,28.7,110.0,107.0,"MVP-12,AS,NBA2",2014,2013-14
125.0,Boris Diaw,31.0,SAS,PF,79.0,24.0,1974.0,7.7,14.8,0.521,1.2,2.9,0.402,6.6,12.0,0.549,0.559,1.7,2.4,0.739,1.9,6.5,8.3,5.7,1.1,0.8,3.1,3.6,18.4,109.0,104.0,,2014,2013-14
126.0,Shaun Livingston,28.0,BRK,PG,76.0,54.0,1974.0,6.2,12.9,0.483,0.0,0.2,0.167,6.2,12.8,0.486,0.484,4.2,5.1,0.827,1.8,4.8,6.5,6.5,2.5,0.8,2.8,4.6,16.7,111.0,108.0,,2014,2013-14
127.0,Vince Carter,37.0,DAL,SG,81.0,0.0,1973.0,8.6,21.1,0.407,3.8,9.6,0.394,4.8,11.4,0.418,0.497,4.2,5.1,0.821,1.7,5.6,7.4,5.5,1.6,0.9,2.8,5.4,25.1,109.0,110.0,6MOY-6,2014,2013-14
128.0,Courtney Lee,28.0,2TM,SG,79.0,47.0,1973.0,7.9,16.5,0.48,1.9,5.2,0.371,6.0,11.3,0.531,0.539,2.7,3.0,0.884,0.8,4.2,5.0,3.1,1.7,0.8,2.0,3.4,20.4,113.0,107.0,,2014,2013-14
128.0,Courtney Lee,28.0,BOS,SG,30.0,0.0,504.0,9.2,18.7,0.492,2.3,5.3,0.442,6.8,13.4,0.511,0.555,1.8,2.2,0.818,0.8,4.2,5.0,3.3,2.0,0.9,2.6,3.8,22.6,108.0,108.0,,2014,2013-14
128.0,Courtney Lee,28.0,MEM,SG,49.0,47.0,1469.0,7.5,15.7,0.476,1.8,5.2,0.345,5.7,10.5,0.54,0.532,2.9,3.3,0.9,0.8,4.3,5.0,3.0,1.6,0.7,1.7,3.3,19.6,114.0,107.0,,2014,2013-14
129.0,Marc Gasol,29.0,MEM,C,59.0,59.0,1970.0,9.1,19.3,0.473,0.1,0.3,0.182,9.1,19.0,0.477,0.474,5.0,6.5,0.768,2.3,9.2,11.5,5.8,1.6,2.1,3.0,4.1,23.3,108.0,102.0,DPOY-15,2014,2013-14
130.0,Miles Plumlee,25.0,PHO,C,80.0,79.0,1964.0,7.3,14.1,0.517,0.0,0.0,,7.3,14.1,0.517,0.517,1.9,3.4,0.561,5.1,10.9,16.0,1.1,1.3,2.3,2.8,4.7,16.5,104.0,104.0,,2014,2013-14
131.0,Iman Shumpert,23.0,NYK,SG,74.0,58.0,1962.0,5.0,13.1,0.378,2.1,6.2,0.333,2.9,6.9,0.418,0.457,1.4,1.9,0.746,2.2,6.2,8.3,3.5,2.5,0.4,2.1,5.7,13.4,100.0,108.0,,2014,2013-14
132.0,Maurice Harkless,20.0,ORL,SF,80.0,41.0,1950.0,5.9,12.7,0.464,1.6,4.0,0.383,4.3,8.6,0.502,0.525,2.2,3.8,0.594,1.8,5.1,6.9,2.1,2.5,1.3,2.3,3.7,15.6,102.0,106.0,,2014,2013-14
133.0,Rodney Stuckey,27.0,DET,SG,73.0,5.0,1950.0,9.6,22.1,0.436,0.6,2.3,0.273,9.0,19.8,0.455,0.45,6.3,7.6,0.836,1.0,3.4,4.4,3.9,1.4,0.3,3.2,3.4,26.2,105.0,113.0,,2014,2013-14
134.0,Tayshaun Prince,33.0,MEM,SF,76.0,76.0,1948.0,5.5,13.5,0.407,0.5,1.9,0.29,4.9,11.6,0.426,0.427,0.9,1.6,0.567,0.9,5.5,6.4,3.3,1.1,0.5,1.1,1.7,12.4,97.0,108.0,,2014,2013-14
135.0,D.J. Augustin,26.0,2TM,PG,71.0,9.0,1939.0,8.2,19.7,0.415,3.6,9.1,0.401,4.5,10.6,0.427,0.508,5.5,6.2,0.885,0.4,3.2,3.6,8.6,1.5,0.1,3.4,4.0,25.5,113.0,105.0,6MOY-7,2014,2013-14
135.0,D.J. Augustin,26.0,TOR,PG,10.0,0.0,82.0,4.5,15.3,0.292,0.6,7.0,0.091,3.8,8.3,0.462,0.313,3.8,3.8,1.0,0.0,2.5,2.5,6.4,0.6,0.0,5.7,4.5,13.4,75.0,111.0,,2014,2013-14
135.0,D.J. Augustin,26.0,CHI,PG,61.0,9.0,1857.0,8.3,19.9,0.419,3.8,9.2,0.411,4.6,10.7,0.426,0.514,5.6,6.3,0.882,0.4,3.2,3.6,8.7,1.5,0.1,3.3,4.0,26.0,114.0,105.0,,2014,2013-14
136.0,Ray Allen,38.0,MIA,SG,73.0,9.0,1936.0,6.5,14.8,0.442,3.2,8.4,0.375,3.4,6.4,0.53,0.549,2.9,3.2,0.905,0.6,4.9,5.6,3.9,1.5,0.2,2.3,3.1,19.1,111.0,109.0,,2014,2013-14
137.0,Wilson Chandler,26.0,DEN,SF,62.0,55.0,1927.0,7.8,18.7,0.416,3.1,8.9,0.348,4.7,9.8,0.478,0.499,2.8,3.9,0.724,1.5,6.0,7.5,2.9,1.2,0.8,2.0,4.9,21.5,107.0,110.0,,2014,2013-14
138.0,Kawhi Leonard,22.0,SAS,SF,66.0,65.0,1923.0,8.9,17.0,0.522,1.8,4.8,0.379,7.0,12.2,0.579,0.576,2.7,3.3,0.802,2.0,8.8,10.8,3.5,3.0,1.3,2.1,3.3,22.2,116.0,98.0,"DPOY-11,DEF2",2014,2013-14
139.0,Giannis Antetokounmpo,19.0,MIL,SF,77.0,23.0,1897.0,4.8,11.5,0.414,1.1,3.3,0.347,3.6,8.3,0.44,0.463,3.8,5.6,0.683,2.2,7.2,9.3,4.1,1.7,1.7,3.4,4.8,14.5,99.0,110.0,ROY-7,2014,2013-14
140.0,Pau Gasol,33.0,LAL,C,60.0,60.0,1884.0,11.0,22.9,0.48,0.1,0.4,0.286,10.9,22.5,0.483,0.482,4.8,6.6,0.736,3.2,11.8,15.0,5.2,0.7,2.4,3.6,3.2,26.9,102.0,108.0,,2014,2013-14
141.0,Tim Hardaway Jr.,21.0,NYK,SG,81.0,1.0,1875.0,8.3,19.5,0.428,3.7,10.2,0.363,4.7,9.3,0.498,0.523,3.0,3.6,0.828,0.5,2.9,3.4,1.9,1.2,0.2,1.3,4.1,23.4,112.0,114.0,"ROY-5,6MOY-13",2014,2013-14
142.0,J.J. Hickson,25.0,DEN,PF,69.0,52.0,1859.0,8.7,17.2,0.508,0.0,0.2,0.0,8.7,17.0,0.514,0.508,3.9,7.6,0.517,5.4,11.2,16.6,2.5,1.2,1.3,3.4,4.7,21.4,103.0,106.0,,2014,2013-14
143.0,Jordan Crawford,25.0,2TM,PG,81.0,35.0,1859.0,8.9,21.6,0.415,2.5,7.8,0.316,6.5,13.8,0.471,0.472,4.0,4.6,0.864,0.8,4.2,5.0,7.7,1.3,0.1,3.7,3.3,24.4,104.0,109.0,,2014,2013-14
143.0,Jordan Crawford,25.0,BOS,PG,39.0,35.0,1198.0,8.1,19.5,0.413,2.1,6.7,0.318,5.9,12.8,0.463,0.468,4.7,5.4,0.873,0.8,4.4,5.2,9.6,1.5,0.1,3.6,3.3,23.0,108.0,110.0,,2014,2013-14
143.0,Jordan Crawford,25.0,GSW,SG,42.0,0.0,661.0,10.5,25.1,0.417,3.0,9.7,0.313,7.5,15.5,0.483,0.477,2.7,3.2,0.837,0.8,4.0,4.8,4.3,1.0,0.2,3.8,3.3,26.7,96.0,107.0,,2014,2013-14
144.0,John Henson,23.0,MIL,PF,70.0,23.0,1856.0,9.7,18.0,0.538,0.0,0.0,0.0,9.7,18.0,0.539,0.538,2.6,5.0,0.514,4.8,9.2,14.0,3.2,1.2,3.3,3.2,5.2,22.0,106.0,108.0,,2014,2013-14
145.0,Avery Bradley,23.0,BOS,SG,60.0,58.0,1855.0,10.0,22.9,0.438,2.2,5.5,0.395,7.8,17.3,0.451,0.485,2.5,3.1,0.804,1.3,4.9,6.3,2.4,1.7,0.3,2.7,4.0,24.7,100.0,109.0,,2014,2013-14
146.0,Tobias Harris,21.0,ORL,PF,61.0,36.0,1850.0,9.2,19.8,0.464,0.9,3.5,0.254,8.3,16.3,0.508,0.486,5.5,6.8,0.807,2.4,9.3,11.7,2.3,1.1,0.7,2.2,4.0,24.7,108.0,107.0,,2014,2013-14
147.0,Mo Williams,31.0,POR,PG,74.0,0.0,1834.0,7.7,18.5,0.417,2.3,6.2,0.369,5.4,12.3,0.441,0.478,2.2,2.5,0.876,1.2,3.1,4.2,8.9,1.5,0.3,4.1,5.4,19.9,102.0,110.0,6MOY-13,2014,2013-14
148.0,Derrick Williams,22.0,2TM,SF,78.0,15.0,1820.0,5.7,13.4,0.427,0.7,2.8,0.263,5.0,10.7,0.47,0.454,5.2,7.2,0.718,2.0,7.0,9.0,1.6,1.3,0.6,2.1,3.2,17.4,105.0,109.0,,2014,2013-14
148.0,Derrick Williams,22.0,MIN,PF,11.0,0.0,162.0,5.8,16.4,0.352,0.6,4.6,0.133,5.2,11.9,0.436,0.37,4.3,4.9,0.875,0.9,7.0,7.9,0.3,1.2,1.2,1.8,2.7,16.4,90.0,107.0,,2014,2013-14
148.0,Derrick Williams,22.0,SAC,SF,67.0,15.0,1658.0,5.7,13.1,0.437,0.7,2.6,0.286,5.0,10.6,0.474,0.465,5.3,7.5,0.708,2.1,7.0,9.1,1.7,1.4,0.5,2.1,3.2,17.5,107.0,110.0,,2014,2013-14
149.0,Nikola Vučević,23.0,ORL,C,57.0,57.0,1812.0,10.0,19.7,0.507,0.0,0.0,,10.0,19.7,0.507,0.507,3.0,3.9,0.766,5.2,12.5,17.7,2.9,1.7,1.3,3.2,4.8,22.9,106.0,103.0,,2014,2013-14
150.0,Nick Young,28.0,LAL,SG,64.0,9.0,1810.0,10.4,23.9,0.435,3.6,9.4,0.386,6.8,14.5,0.468,0.511,6.3,7.7,0.825,0.8,3.7,4.5,2.6,1.2,0.3,2.6,4.2,30.7,107.0,114.0,6MOY-8,2014,2013-14
151.0,Marcus Morris,24.0,PHO,SF,82.0,1.0,1800.0,8.0,18.1,0.442,2.8,7.2,0.381,5.3,10.9,0.483,0.518,3.4,4.4,0.761,2.3,6.5,8.9,2.5,2.0,0.5,2.6,4.4,22.2,109.0,107.0,,2014,2013-14
152.0,Anderson Varejão,31.0,CLE,C,65.0,29.0,1800.0,6.5,13.1,0.495,0.0,0.2,0.0,6.5,12.9,0.502,0.495,2.6,3.9,0.681,5.4,12.7,18.0,4.0,2.0,1.1,2.1,4.7,15.6,114.0,103.0,,2014,2013-14
153.0,Draymond Green,23.0,GSW,SF,82.0,12.0,1797.0,5.2,12.7,0.407,1.5,4.6,0.333,3.7,8.2,0.449,0.467,2.3,3.4,0.667,2.4,9.0,11.4,4.2,2.8,2.0,2.5,6.4,14.2,102.0,98.0,,2014,2013-14
154.0,Greivis Vásquez,27.0,2TM,PG,79.0,23.0,1779.0,8.1,19.2,0.421,3.2,8.4,0.377,4.9,10.8,0.455,0.504,2.8,3.2,0.88,0.6,4.5,5.0,9.4,0.9,0.1,3.7,4.2,22.1,108.0,110.0,6MOY-13,2014,2013-14
154.0,Greivis Vásquez,27.0,SAC,PG,18.0,18.0,465.0,7.1,16.4,0.433,1.8,5.5,0.32,5.4,10.9,0.49,0.487,3.3,3.5,0.938,0.5,3.2,3.7,10.4,0.7,0.1,3.0,4.2,19.3,114.0,114.0,,2014,2013-14
154.0,Greivis Vásquez,27.0,TOR,PG,61.0,5.0,1314.0,8.4,20.2,0.417,3.7,9.5,0.389,4.7,10.7,0.442,0.509,2.6,3.0,0.855,0.6,4.9,5.5,9.1,1.0,0.2,4.0,4.2,23.2,107.0,108.0,,2014,2013-14
155.0,Dwyane Wade,32.0,MIA,SG,54.0,53.0,1775.0,12.3,22.6,0.545,0.3,0.9,0.281,12.0,21.6,0.557,0.551,5.6,7.6,0.733,1.8,5.4,7.1,7.5,2.3,0.9,4.8,3.1,30.5,110.0,106.0,AS,2014,2013-14
156.0,Alan Anderson,31.0,BRK,SF,78.0,26.0,1773.0,5.7,14.4,0.4,2.5,7.3,0.339,3.3,7.0,0.464,0.487,2.7,3.5,0.78,1.2,4.0,5.2,2.4,1.4,0.3,1.8,4.4,16.7,103.0,111.0,,2014,2013-14
157.0,Timofey Mozgov,27.0,DEN,C,82.0,30.0,1770.0,7.9,15.1,0.523,0.1,0.7,0.167,7.8,14.4,0.539,0.527,5.4,7.2,0.754,4.7,9.9,14.6,1.7,0.7,2.8,3.4,5.9,21.3,111.0,106.0,6MOY-13,2014,2013-14
158.0,Andrew Bogut,29.0,GSW,C,67.0,67.0,1769.0,6.6,10.6,0.627,0.0,0.0,,6.6,10.6,0.627,0.627,0.6,1.8,0.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,115.0,96.0,DPOY-10,2014,2013-14
159.0,Tony Wroten,20.0,PHI,PG,72.0,16.0,1765.0,9.5,22.2,0.427,1.1,5.2,0.213,8.4,17.0,0.492,0.452,5.7,8.9,0.641,1.9,4.4,6.3,6.0,2.1,0.4,5.6,4.1,25.8,92.0,111.0,,2014,2013-14
160.0,Patrick Beverley,25.0,HOU,PG,56.0,55.0,1751.0,5.7,13.7,0.414,2.6,7.3,0.361,3.0,6.4,0.473,0.509,2.4,2.9,0.814,2.0,3.5,5.6,4.3,2.2,0.7,1.9,5.0,16.3,115.0,108.0,"DPOY-17,DEF2",2014,2013-14
161.0,Hollis Thompson,22.0,PHI,SF,77.0,41.0,1742.0,4.8,10.3,0.46,1.9,4.6,0.401,2.9,5.7,0.507,0.55,1.4,2.0,0.712,2.0,4.8,6.9,2.0,1.5,0.3,1.7,4.0,12.8,110.0,112.0,,2014,2013-14
162.0,Marcus Thornton,26.0,2TM,SG,72.0,27.0,1741.0,7.4,18.9,0.394,3.2,9.3,0.345,4.2,9.5,0.443,0.48,2.7,3.3,0.804,1.7,4.2,5.8,2.3,1.7,0.3,2.0,3.2,20.8,103.0,110.0,,2014,2013-14
162.0,Marcus Thornton,26.0,SAC,SG,46.0,26.0,1121.0,6.4,16.9,0.381,2.6,8.1,0.318,3.9,8.8,0.438,0.457,1.9,2.4,0.808,1.8,3.9,5.6,2.1,1.4,0.4,1.7,3.4,17.4,101.0,111.0,,2014,2013-14
162.0,Marcus Thornton,26.0,BRK,SG,26.0,1.0,620.0,9.3,22.5,0.414,4.4,11.6,0.38,4.9,10.9,0.45,0.511,4.1,5.1,0.8,1.5,4.7,6.3,2.5,2.3,0.3,2.5,3.0,27.1,106.0,109.0,,2014,2013-14
163.0,Matt Barnes,33.0,LAC,SF,63.0,40.0,1735.0,6.7,15.2,0.438,2.8,8.2,0.343,3.9,7.0,0.549,0.53,1.9,2.6,0.733,1.7,6.7,8.4,3.6,1.6,0.8,2.5,5.3,18.0,107.0,106.0,,2014,2013-14
164.0,Jared Dudley,28.0,LAC,SF,74.0,43.0,1729.0,5.7,12.9,0.438,2.3,6.5,0.36,3.3,6.4,0.518,0.529,1.1,1.7,0.655,1.0,3.6,4.6,3.0,1.2,0.3,1.6,4.2,14.8,107.0,109.0,,2014,2013-14
165.0,John Salmons,34.0,2TM,SF,78.0,8.0,1726.0,4.5,12.4,0.363,1.9,4.9,0.387,2.6,7.5,0.348,0.439,1.2,1.6,0.769,0.6,4.3,4.9,4.4,1.4,0.6,1.6,3.7,12.1,100.0,108.0,,2014,2013-14
165.0,John Salmons,34.0,SAC,SF,18.0,8.0,445.0,4.7,13.4,0.35,1.8,4.8,0.381,2.9,8.6,0.333,0.419,0.8,0.8,1.0,0.9,4.3,5.3,5.0,1.4,0.9,1.6,3.7,12.0,99.0,111.0,,2014,2013-14
165.0,John Salmons,34.0,TOR,SG,60.0,0.0,1281.0,4.4,12.1,0.368,1.9,4.9,0.388,2.5,7.1,0.354,0.448,1.3,1.8,0.733,0.5,4.3,4.8,4.2,1.4,0.4,1.6,3.8,12.2,100.0,108.0,,2014,2013-14
166.0,Mike Miller,33.0,MEM,SF,82.0,4.0,1707.0,6.7,13.9,0.481,3.3,7.3,0.459,3.3,6.6,0.505,0.602,1.4,1.8,0.821,0.9,5.5,6.5,4.1,0.8,0.2,2.4,3.0,18.1,115.0,109.0,,2014,2013-14
167.0,Jerryd Bayless,25.0,2TM,PG,72.0,19.0,1686.0,7.7,19.1,0.402,2.4,6.6,0.358,5.3,12.5,0.425,0.464,2.9,3.7,0.797,0.7,3.8,4.5,6.0,1.9,0.3,2.5,5.0,20.6,103.0,109.0,,2014,2013-14
