Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,season_end_year,season
88.0,Ersan İlyasova,29.0,3TM,PF,82.0,52.0,2142.0,8.8,20.3,0.431,3.2,9.2,0.353,5.5,11.1,0.496,0.511,3.7,4.7,0.778,2.6,8.4,11.0,3.2,1.3,0.5,2.6,4.8,24.4,107.0,108.0,,2017,2016-17
88.0,Ersan İlyasova,29.0,OKC,PF,3.0,0.0,62.0,4.7,12.7,0.375,2.4,9.5,0.25,2.4,3.2,0.75,0.469,0.0,0.0,,1.6,11.1,12.7,0.8,2.4,0.8,3.2,4.0,11.9,83.0,104.0,,2017,2016-17
88.0,Ersan İlyasova,29.0,PHI,PF,53.0,40.0,1447.0,9.6,21.8,0.44,3.6,10.0,0.359,6.0,11.8,0.509,0.522,3.7,4.8,0.768,2.4,8.2,10.6,3.3,1.1,0.5,2.6,4.5,26.5,107.0,110.0,,2017,2016-17
88.0,Ersan İlyasova,29.0,ATL,PF,26.0,12.0,633.0,7.2,17.6,0.412,2.5,7.2,0.348,4.8,10.4,0.455,0.482,4.0,5.1,0.8,3.3,8.5,11.8,3.3,1.7,0.6,2.6,5.7,21.0,107.0,105.0,,2017,2016-17
89.0,Danilo Gallinari,28.0,DEN,SF,63.0,63.0,2134.0,7.7,17.2,0.447,2.9,7.4,0.389,4.8,9.7,0.491,0.531,8.0,8.9,0.902,0.9,6.5,7.4,3.1,0.9,0.3,1.9,2.1,26.2,126.0,115.0,,2017,2016-17
90.0,T.J. McConnell,24.0,PHI,PG,81.0,51.0,2133.0,5.4,11.7,0.461,0.3,1.3,0.2,5.1,10.4,0.492,0.472,1.7,2.1,0.811,0.9,4.8,5.7,12.2,3.1,0.2,3.6,3.2,12.7,107.0,108.0,,2017,2016-17
91.0,Julius Randle,22.0,LAL,PF,74.0,73.0,2132.0,8.6,17.7,0.488,0.4,1.4,0.27,8.2,16.2,0.507,0.499,4.7,6.4,0.723,3.4,11.1,14.5,6.0,1.1,0.8,4.0,5.7,22.3,107.0,112.0,,2017,2016-17
92.0,Dario Šarić,22.0,PHI,PF,81.0,36.0,2129.0,8.7,21.2,0.411,2.4,7.8,0.311,6.3,13.4,0.469,0.468,3.9,5.0,0.782,2.6,9.2,11.7,4.2,1.3,0.7,4.2,3.7,23.8,96.0,109.0,ROY-2,2017,2016-17
93.0,Robert Covington,26.0,PHI,SF,67.0,67.0,2119.0,6.7,16.8,0.399,3.1,9.5,0.333,3.6,7.4,0.484,0.492,3.3,4.0,0.822,2.1,7.9,10.0,2.3,2.9,1.6,3.0,4.7,19.9,100.0,105.0,DPOY-4,2017,2016-17
94.0,Ryan Anderson,28.0,HOU,PF,72.0,72.0,2116.0,7.3,17.5,0.418,4.6,11.5,0.403,2.7,6.1,0.446,0.55,2.9,3.4,0.86,2.5,4.9,7.5,1.5,0.7,0.3,1.2,3.2,22.2,119.0,113.0,,2017,2016-17
95.0,JaMychal Green,26.0,MEM,PF,77.0,75.0,2101.0,6.2,12.4,0.5,1.4,3.6,0.379,4.8,8.8,0.549,0.555,3.3,4.1,0.802,4.1,9.3,13.5,2.1,1.2,0.8,2.3,6.1,17.1,117.0,107.0,,2017,2016-17
96.0,James Johnson,29.0,MIA,PF,76.0,5.0,2085.0,8.9,18.6,0.479,2.1,6.2,0.34,6.8,12.4,0.548,0.535,3.7,5.2,0.707,1.6,7.5,9.1,6.7,1.8,2.1,4.1,4.8,23.6,107.0,105.0,6MOY-5,2017,2016-17
97.0,Bojan Bogdanović,27.0,2TM,SF,81.0,54.0,2083.0,8.7,19.4,0.445,3.3,9.0,0.367,5.3,10.4,0.512,0.53,5.0,5.6,0.893,0.9,5.5,6.4,2.6,0.8,0.2,3.0,3.4,25.6,108.0,114.0,,2017,2016-17
97.0,Bojan Bogdanović,27.0,BRK,SF,55.0,54.0,1482.0,8.6,19.5,0.44,3.2,8.9,0.357,5.4,10.7,0.509,0.521,4.7,5.3,0.874,0.7,5.6,6.3,2.9,0.8,0.1,3.0,3.2,25.0,106.0,114.0,,2017,2016-17
97.0,Bojan Bogdanović,27.0,WAS,SF,26.0,0.0,601.0,8.8,19.2,0.457,3.7,9.4,0.391,5.1,9.8,0.521,0.553,5.8,6.2,0.934,1.1,5.4,6.6,1.7,0.8,0.3,3.1,3.9,27.1,113.0,113.0,,2017,2016-17
98.0,Derrick Rose,28.0,NYK,PG,64.0,64.0,2082.0,11.0,23.5,0.471,0.3,1.4,0.217,10.7,22.0,0.487,0.477,5.3,6.1,0.874,1.6,4.3,5.9,6.8,1.1,0.4,3.5,2.0,27.7,108.0,115.0,,2017,2016-17
99.0,Blake Griffin,27.0,LAC,PF,61.0,61.0,2076.0,11.5,23.4,0.493,0.9,2.7,0.336,10.6,20.7,0.514,0.513,7.7,10.1,0.76,2.7,9.3,12.0,7.2,1.4,0.5,3.4,3.8,31.7,115.0,108.0,,2017,2016-17
100.0,Kevin Durant,28.0,GSW,PF,62.0,62.0,2070.0,12.8,23.8,0.537,2.7,7.3,0.375,10.1,16.6,0.608,0.594,7.8,8.9,0.875,0.9,11.0,11.9,7.0,1.5,2.3,3.2,2.7,36.1,125.0,101.0,"MVP-9,AS,NBA2",2017,2016-17
101.0,Jonas Valančiūnas,24.0,TOR,C,80.0,80.0,2066.0,9.6,17.2,0.557,0.0,0.0,0.5,9.6,17.2,0.557,0.558,4.3,5.3,0.811,5.5,13.1,18.6,1.4,0.9,1.5,2.6,5.3,23.5,120.0,105.0,,2017,2016-17
102.0,Darren Collison,29.0,SAC,PG,68.0,64.0,2063.0,8.3,17.5,0.476,1.8,4.3,0.417,6.5,13.2,0.495,0.527,3.6,4.2,0.86,0.6,3.2,3.7,7.7,1.6,0.2,2.8,2.9,22.1,113.0,114.0,,2017,2016-17
103.0,Patrick Beverley,28.0,HOU,SG,67.0,67.0,2058.0,5.3,12.7,0.42,2.6,6.7,0.382,2.8,5.9,0.463,0.521,1.7,2.2,0.768,2.2,6.9,9.2,6.6,2.3,0.6,2.3,5.2,14.9,116.0,108.0,"DPOY-8,DEF1",2017,2016-17
104.0,Austin Rivers,24.0,LAC,SG,74.0,29.0,2054.0,7.9,17.8,0.442,2.7,7.3,0.371,5.2,10.5,0.491,0.518,3.2,4.6,0.691,0.5,3.4,3.9,5.0,1.2,0.2,2.8,4.5,21.6,105.0,112.0,,2017,2016-17
105.0,T.J. Warren,23.0,PHO,SF,66.0,59.0,2048.0,9.4,19.0,0.495,0.6,2.3,0.265,8.8,16.7,0.527,0.511,2.8,3.6,0.773,2.9,5.0,7.9,1.8,1.8,0.9,1.3,4.1,22.2,113.0,113.0,,2017,2016-17
106.0,Jameer Nelson,34.0,DEN,PG,75.0,39.0,2045.0,6.4,14.4,0.444,2.5,6.5,0.388,3.9,7.9,0.489,0.531,1.1,1.5,0.714,0.7,3.9,4.6,9.2,1.3,0.2,3.1,4.7,16.4,111.0,115.0,,2017,2016-17
107.0,Nikola Jokić,21.0,DEN,C,73.0,59.0,2038.0,11.8,20.5,0.578,1.1,3.3,0.324,10.8,17.1,0.628,0.605,4.5,5.5,0.825,5.1,12.1,17.2,8.6,1.5,1.3,4.1,5.1,29.3,126.0,109.0,,2017,2016-17
108.0,Seth Curry,26.0,DAL,PG,70.0,42.0,2029.0,8.7,18.0,0.481,3.5,8.3,0.425,5.2,9.8,0.528,0.578,2.2,2.6,0.85,0.6,4.0,4.6,4.8,2.0,0.2,2.4,3.2,23.0,113.0,110.0,,2017,2016-17
109.0,Cory Joseph,25.0,TOR,PG,80.0,22.0,2003.0,7.6,16.7,0.452,1.2,3.4,0.356,6.4,13.3,0.477,0.489,2.4,3.1,0.77,1.3,4.7,5.9,6.7,1.7,0.3,2.7,3.5,18.7,108.0,110.0,,2017,2016-17
110.0,Andre Iguodala,33.0,GSW,SF,76.0,0.0,1998.0,5.3,10.0,0.528,1.5,4.3,0.362,3.7,5.7,0.651,0.605,1.7,2.5,0.706,1.2,6.1,7.3,6.3,1.8,0.9,1.4,2.3,13.8,129.0,105.0,6MOY-2,2017,2016-17
111.0,Monta Ellis,31.0,IND,SG,74.0,33.0,1998.0,6.2,14.0,0.443,1.1,3.4,0.319,5.1,10.6,0.483,0.482,2.3,3.2,0.727,0.5,4.6,5.1,5.9,2.0,0.7,3.4,3.7,15.8,97.0,110.0,,2017,2016-17
112.0,Lou Williams,30.0,2TM,SG,81.0,1.0,1994.0,10.4,24.3,0.429,4.0,10.8,0.365,6.4,13.4,0.48,0.511,9.8,11.1,0.88,0.6,4.3,4.9,5.8,1.9,0.5,3.9,2.2,34.6,115.0,113.0,6MOY-3,2017,2016-17
112.0,Lou Williams,30.0,LAL,SG,58.0,1.0,1403.0,11.3,25.5,0.444,4.2,11.0,0.385,7.1,14.5,0.489,0.527,10.6,11.9,0.884,0.5,4.1,4.6,6.4,2.3,0.4,4.2,2.3,37.4,118.0,114.0,,2017,2016-17
112.0,Lou Williams,30.0,HOU,SG,23.0,0.0,591.0,8.3,21.4,0.386,3.3,10.5,0.318,5.0,11.0,0.452,0.464,8.0,9.2,0.867,1.0,4.7,5.7,4.5,1.2,0.7,3.2,2.0,27.9,109.0,112.0,,2017,2016-17
113.0,Taj Gibson,31.0,2TM,PF,78.0,71.0,1989.0,9.2,17.8,0.515,0.1,0.3,0.231,9.1,17.5,0.52,0.517,2.8,4.0,0.715,4.0,8.2,12.2,1.8,1.0,1.6,2.6,4.1,21.3,107.0,107.0,,2017,2016-17
113.0,Taj Gibson,31.0,CHI,PF,55.0,55.0,1502.0,9.3,17.8,0.521,0.1,0.4,0.167,9.2,17.4,0.529,0.523,2.9,4.0,0.714,4.0,8.8,12.8,2.0,0.9,1.7,2.6,4.1,21.4,108.0,107.0,,2017,2016-17
113.0,Taj Gibson,31.0,OKC,PF,23.0,16.0,487.0,9.0,18.0,0.497,0.1,0.1,1.0,8.9,17.9,0.494,0.5,2.8,3.9,0.718,3.8,6.5,10.4,1.3,1.4,1.5,2.8,4.0,20.9,104.0,108.0,,2017,2016-17
114.0,Matthew Dellavedova,26.0,MIL,PG,76.0,54.0,1986.0,5.3,13.7,0.39,2.0,5.5,0.367,3.3,8.2,0.404,0.463,2.1,2.5,0.854,0.6,3.1,3.8,9.1,1.4,0.0,3.4,3.9,14.8,102.0,114.0,,2017,2016-17
115.0,Malcolm Brogdon,24.0,MIL,SG,75.0,28.0,1982.0,7.4,16.3,0.457,2.0,4.9,0.404,5.4,11.3,0.48,0.518,2.8,3.2,0.865,1.2,4.3,5.5,8.1,2.2,0.3,2.9,3.6,19.7,111.0,111.0,"ROY-1,6MOY-11",2017,2016-17
116.0,Joe Ingles,29.0,UTA,SF,82.0,26.0,1972.0,5.4,12.0,0.452,3.3,7.4,0.441,2.2,4.6,0.471,0.589,1.3,1.8,0.735,0.6,6.3,6.9,6.0,2.6,0.2,2.8,4.3,15.4,112.0,105.0,,2017,2016-17
117.0,Rodney McGruder,25.0,MIA,SG,78.0,65.0,1966.0,4.9,11.8,0.413,1.9,5.6,0.332,3.0,6.2,0.488,0.492,1.1,1.8,0.62,2.4,4.2,6.6,3.2,1.2,0.5,1.4,3.6,12.7,108.0,110.0,ROY-8,2017,2016-17
118.0,Kent Bazemore,27.0,ATL,SF,73.0,64.0,1963.0,7.4,18.1,0.409,2.3,6.7,0.346,5.1,11.4,0.446,0.473,3.0,4.2,0.708,1.1,4.7,5.8,4.4,2.3,1.3,3.1,4.1,20.1,97.0,106.0,,2017,2016-17
119.0,Ish Smith,28.0,DET,PG,81.0,32.0,1955.0,8.5,19.4,0.439,0.7,2.7,0.267,7.8,16.6,0.467,0.458,1.9,2.6,0.706,0.5,5.5,6.1,10.8,1.6,0.9,2.9,3.3,19.6,103.0,108.0,,2017,2016-17
120.0,Terrence Ross,25.0,2TM,SF,78.0,24.0,1955.0,8.4,19.2,0.437,3.6,10.1,0.363,4.7,9.1,0.518,0.532,1.6,2.0,0.831,0.5,4.8,5.3,2.3,2.2,0.8,1.7,3.7,22.1,107.0,109.0,,2017,2016-17
120.0,Terrence Ross,25.0,TOR,SF,54.0,0.0,1207.0,8.9,20.1,0.441,4.0,10.8,0.375,4.8,9.4,0.516,0.541,1.7,2.1,0.82,0.6,5.2,5.8,1.9,2.2,0.8,1.4,3.4,23.5,112.0,108.0,,2017,2016-17
120.0,Terrence Ross,25.0,ORL,SF,24.0,24.0,748.0,7.6,17.7,0.431,3.0,8.9,0.341,4.6,8.7,0.523,0.517,1.5,1.8,0.852,0.3,4.2,4.5,2.8,2.3,0.9,2.3,4.0,19.8,99.0,110.0,,2017,2016-17
121.0,Frank Kaminsky,23.0,CHO,C,75.0,16.0,1954.0,8.2,20.6,0.399,3.0,9.1,0.328,5.2,11.5,0.455,0.471,3.0,4.0,0.756,1.5,7.2,8.6,4.2,1.2,0.9,2.0,3.6,22.4,102.0,110.0,,2017,2016-17
122.0,Jon Leuer,27.0,DET,PF,75.0,34.0,1944.0,8.1,16.8,0.48,1.3,4.3,0.293,6.8,12.4,0.545,0.518,2.5,2.9,0.867,2.7,7.8,10.4,2.9,0.8,0.7,1.7,3.8,19.9,113.0,109.0,,2017,2016-17
123.0,Iman Shumpert,26.0,CLE,SG,76.0,31.0,1937.0,5.2,12.6,0.411,2.4,6.7,0.36,2.8,5.9,0.469,0.507,1.8,2.3,0.789,1.0,4.6,5.6,2.8,1.6,0.7,2.0,3.9,14.6,104.0,112.0,,2017,2016-17
124.0,Chris Paul,31.0,LAC,PG,61.0,61.0,1921.0,9.7,20.4,0.476,3.2,7.9,0.411,6.5,12.6,0.518,0.555,6.0,6.8,0.892,1.0,6.9,7.9,14.6,3.1,0.2,3.8,3.8,28.7,126.0,106.0,DEF1,2017,2016-17
125.0,Tony Allen,35.0,MEM,SG,71.0,66.0,1914.0,7.4,16.2,0.461,0.4,1.5,0.278,7.0,14.7,0.479,0.473,2.2,3.5,0.615,4.5,6.1,10.6,2.7,3.1,0.8,2.7,4.8,17.5,101.0,105.0,DEF2,2017,2016-17
126.0,Buddy Hield,24.0,2TM,SG,82.0,55.0,1888.0,8.6,20.1,0.426,3.9,10.0,0.391,4.7,10.2,0.461,0.523,1.7,2.0,0.842,0.9,6.1,7.1,3.2,1.0,0.2,2.7,3.0,22.7,100.0,112.0,ROY-4,2017,2016-17
126.0,Buddy Hield,24.0,NOP,SG,57.0,37.0,1161.0,7.8,19.9,0.393,3.8,10.2,0.369,4.0,9.7,0.417,0.487,1.2,1.4,0.879,0.8,6.2,7.0,3.2,0.8,0.3,2.0,3.4,20.6,97.0,111.0,,2017,2016-17
126.0,Buddy Hield,24.0,SAC,SG,25.0,18.0,727.0,9.9,20.6,0.48,4.1,9.6,0.428,5.8,11.0,0.525,0.579,2.4,3.0,0.814,1.1,6.1,7.2,3.1,1.4,0.1,3.7,2.4,26.3,105.0,113.0,,2017,2016-17
127.0,Kevin Love,28.0,CLE,PF,60.0,60.0,1885.0,9.8,23.0,0.427,3.8,10.3,0.373,6.0,12.7,0.471,0.51,6.8,7.8,0.871,3.9,13.7,17.6,3.1,1.4,0.6,3.2,3.3,30.2,114.0,107.0,AS,2017,2016-17
128.0,DeMarre Carroll,30.0,TOR,SF,72.0,72.0,1882.0,5.9,14.8,0.4,2.9,8.6,0.341,3.0,6.2,0.483,0.499,2.4,3.2,0.761,1.7,5.7,7.4,2.0,2.2,0.7,1.5,3.9,17.2,110.0,108.0,,2017,2016-17
129.0,Joe Johnson,35.0,UTA,SF,78.0,14.0,1843.0,7.8,17.8,0.436,3.0,7.3,0.411,4.8,10.5,0.454,0.521,1.8,2.2,0.818,0.9,6.0,6.9,4.1,1.0,0.5,2.0,2.6,20.3,109.0,108.0,,2017,2016-17
130.0,Rajon Rondo,30.0,CHI,PG,69.0,42.0,1843.0,6.3,15.3,0.408,1.4,3.6,0.376,4.9,11.7,0.418,0.453,0.8,1.4,0.6,2.0,7.7,9.7,12.6,2.7,0.3,4.6,3.9,14.7,98.0,105.0,,2017,2016-17
131.0,Avery Bradley,26.0,BOS,SG,55.0,55.0,1835.0,9.7,20.9,0.463,2.9,7.5,0.39,6.8,13.5,0.504,0.533,1.8,2.5,0.731,1.8,7.3,9.0,3.3,1.8,0.3,2.4,3.8,24.2,105.0,108.0,,2017,2016-17
132.0,Greg Monroe,26.0,MIL,C,81.0,0.0,1823.0,10.8,20.2,0.533,0.0,0.1,0.0,10.8,20.1,0.536,0.533,4.9,6.7,0.741,4.7,10.2,14.8,5.2,2.6,1.1,3.9,4.7,26.5,111.0,105.0,6MOY-6,2017,2016-17
133.0,E'Twaun Moore,27.0,NOP,SG,73.0,22.0,1820.0,7.6,16.7,0.457,2.1,5.6,0.37,5.5,11.1,0.501,0.519,1.5,2.0,0.77,0.9,3.2,4.1,4.4,1.3,0.9,1.7,3.5,18.8,107.0,111.0,,2017,2016-17
134.0,D'Angelo Russell,20.0,LAL,PG,63.0,60.0,1811.0,9.4,23.3,0.405,3.6,10.3,0.352,5.8,13.0,0.447,0.483,4.0,5.1,0.782,0.8,5.1,5.9,8.2,2.3,0.4,4.7,3.5,26.5,101.0,113.0,,2017,2016-17
135.0,Danny Green,29.0,SAS,SG,68.0,68.0,1807.0,5.0,12.7,0.392,3.3,8.8,0.379,1.6,3.9,0.42,0.523,0.8,0.9,0.844,0.9,5.4,6.3,3.5,2.0,1.6,2.1,3.4,14.0,103.0,104.0,DEF2,2017,2016-17
136.0,Brandon Jennings,27.0,2TM,PG,81.0,13.0,1802.0,5.3,14.8,0.359,2.2,7.0,0.313,3.1,7.8,0.399,0.433,3.2,4.2,0.75,0.8,4.6,5.4,10.9,1.9,0.1,3.5,3.2,16.0,104.0,113.0,,2017,2016-17
136.0,Brandon Jennings,27.0,NYK,PG,58.0,11.0,1428.0,5.7,15.0,0.38,2.4,7.0,0.34,3.3,8.0,0.415,0.459,3.6,4.7,0.756,0.7,4.6,5.3,10.1,1.9,0.1,3.7,2.9,17.4,105.0,113.0,,2017,2016-17
136.0,Brandon Jennings,27.0,WAS,PG,23.0,2.0,374.0,3.8,14.0,0.274,1.5,6.9,0.212,2.4,7.1,0.333,0.325,1.6,2.2,0.706,1.1,4.7,5.8,14.2,2.0,0.0,2.9,4.2,10.7,98.0,111.0,,2017,2016-17
137.0,Vince Carter,40.0,MEM,SF,73.0,15.0,1799.0,5.6,14.2,0.394,3.2,8.6,0.378,2.3,5.6,0.418,0.508,2.5,3.3,0.765,1.0,5.5,6.6,3.8,1.7,1.0,1.4,4.7,16.9,112.0,108.0,6MOY-11,2017,2016-17
138.0,Bismack Biyombo,24.0,ORL,C,81.0,27.0,1793.0,4.9,9.4,0.528,0.0,0.0,,4.9,9.4,0.528,0.528,3.5,6.5,0.534,4.3,11.3,15.7,2.0,0.7,2.5,2.6,5.6,13.4,106.0,108.0,,2017,2016-17
139.0,Dwyane Wade,35.0,CHI,SG,60.0,59.0,1792.0,11.6,26.8,0.434,1.3,4.1,0.31,10.4,22.8,0.456,0.457,6.3,7.9,0.794,1.8,5.8,7.6,6.4,2.4,1.2,3.9,3.1,30.8,103.0,106.0,,2017,2016-17
140.0,Luc Mbah a Moute,30.0,LAC,SF,80.0,76.0,1787.0,5.3,10.6,0.505,1.2,3.1,0.391,4.1,7.5,0.552,0.562,1.6,2.4,0.678,1.2,3.5,4.8,1.1,2.3,1.0,1.3,3.4,13.5,111.0,109.0,,2017,2016-17
141.0,Zach Randolph,35.0,MEM,PF,73.0,5.0,1786.0,12.6,28.1,0.449,0.6,2.7,0.223,12.0,25.3,0.474,0.46,4.1,5.6,0.731,5.3,12.1,17.4,3.6,1.1,0.3,2.9,4.0,29.9,103.0,106.0,6MOY-4,2017,2016-17
142.0,Gary Harris,22.0,DEN,SG,57.0,56.0,1782.0,8.8,17.5,0.502,2.9,7.0,0.42,5.8,10.5,0.558,0.586,2.8,3.7,0.776,1.3,3.6,4.9,4.5,1.9,0.2,2.1,2.5,23.3,121.0,114.0,,2017,2016-17
143.0,Marco Belinelli,30.0,CHO,SG,74.0,0.0,1778.0,7.4,17.4,0.429,2.9,8.0,0.36,4.6,9.4,0.488,0.512,4.2,4.7,0.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,110.0,112.0,,2017,2016-17
144.0,Matt Barnes,36.0,2TM,SF,74.0,18.0,1777.0,5.2,13.3,0.391,2.4,7.4,0.331,2.8,5.9,0.467,0.483,2.0,2.5,0.787,2.0,8.8,10.8,5.5,1.4,0.7,3.0,5.2,14.8,102.0,109.0,,2017,2016-17
144.0,Matt Barnes,36.0,SAC,SF,54.0,13.0,1367.0,5.4,14.2,0.384,2.6,7.8,0.327,2.9,6.4,0.453,0.474,1.9,2.4,0.758,2.0,8.8,10.8,5.6,1.3,0.6,3.1,5.1,15.3,100.0,111.0,,2017,2016-17
144.0,Matt Barnes,36.0,GSW,SF,20.0,5.0,410.0,4.5,10.6,0.422,2.1,6.1,0.346,2.3,4.5,0.526,0.522,2.3,2.7,0.87,1.8,8.9,10.7,5.3,1.4,1.1,2.8,5.5,13.4,110.0,104.0,,2017,2016-17
145.0,C.J. Miles,29.0,IND,SF,76.0,29.0,1776.0,7.9,18.2,0.434,4.8,11.5,0.413,3.2,6.7,0.471,0.565,2.4,2.6,0.903,0.8,5.6,6.5,1.4,1.3,0.7,1.1,4.3,23.0,115.0,111.0,,2017,2016-17
146.0,Al-Farouq Aminu,26.0,POR,PF,61.0,25.0,1773.0,5.1,13.1,0.393,2.0,5.9,0.33,3.2,7.1,0.445,0.468,2.7,3.8,0.706,2.2,10.5,12.6,2.8,1.7,1.2,2.6,2.9,14.9,100.0,108.0,,2017,2016-17
147.0,Jamal Murray,19.0,DEN,SG,82.0,10.0,1764.0,8.2,20.2,0.404,3.2,9.5,0.334,5.0,10.7,0.466,0.483,2.9,3.3,0.883,1.1,4.8,5.9,4.7,1.4,0.7,3.1,3.4,22.5,103.0,114.0,ROY-5,2017,2016-17
148.0,Rondae Hollis-Jefferson,22.0,BRK,SF,78.0,50.0,1761.0,6.3,14.6,0.434,0.4,1.8,0.224,5.9,12.8,0.463,0.447,5.1,6.8,0.751,2.6,9.6,12.2,4.1,2.2,1.2,3.1,4.8,18.2,102.0,107.0,,2017,2016-17
149.0,Patty Mills,28.0,SAS,PG,80.0,8.0,1754.0,7.9,18.0,0.44,4.3,10.3,0.414,3.7,7.7,0.474,0.558,1.9,2.3,0.825,0.7,3.4,4.1,8.1,1.9,0.1,2.9,3.2,22.1,114.0,107.0,6MOY-8,2017,2016-17
150.0,Trevor Booker,29.0,BRK,PF,71.0,43.0,1754.0,8.2,16.0,0.516,0.7,2.1,0.321,7.6,13.9,0.546,0.537,2.0,3.0,0.673,3.9,11.6,15.4,3.7,2.0,0.8,3.4,4.1,19.2,105.0,107.0,,2017,2016-17
151.0,Sean Kilpatrick,27.0,BRK,SG,70.0,24.0,1754.0,8.2,19.9,0.415,2.8,8.3,0.341,5.4,11.5,0.468,0.486,5.5,6.5,0.843,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,102.0,112.0,,2017,2016-17
152.0,Kyle Korver,35.0,2TM,SG,67.0,22.0,1753.0,6.8,14.6,0.464,4.6,10.2,0.451,2.2,4.4,0.494,0.621,1.1,1.2,0.905,0.2,5.1,5.3,3.1,1.0,0.6,2.0,3.0,19.2,116.0,111.0,,2017,2016-17
152.0,Kyle Korver,35.0,ATL,SG,32.0,21.0,894.0,6.0,13.6,0.439,3.6,8.8,0.409,2.4,4.8,0.494,0.571,1.3,1.5,0.889,0.0,4.9,4.9,4.1,1.3,0.7,2.2,2.6,16.8,109.0,109.0,,2017,2016-17
152.0,Kyle Korver,35.0,CLE,SG,35.0,1.0,859.0,7.6,15.6,0.487,5.6,11.6,0.485,2.0,4.0,0.493,0.667,0.8,0.9,0.933,0.4,5.2,5.6,2.0,0.6,0.5,1.7,3.5,21.7,122.0,114.0,,2017,2016-17
153.0,Zach LaVine,21.0,MIN,SG,47.0,47.0,1749.0,9.5,20.6,0.459,3.5,9.0,0.387,6.0,11.6,0.515,0.544,3.4,4.1,0.836,0.6,4.1,4.6,4.0,1.2,0.3,2.5,3.0,25.8,112.0,115.0,,2017,2016-17
154.0,Marquese Chriss,19.0,PHO,PF,82.0,75.0,1743.0,7.8,17.4,0.449,2.0,6.2,0.321,5.8,11.2,0.52,0.506,3.1,5.0,0.624,2.6,6.9,9.6,1.6,1.8,1.9,3.0,7.2,20.7,102.0,110.0,ROY-7,2017,2016-17
155.0,Ty Lawson,29.0,SAC,PG,69.0,24.0,1732.0,6.9,15.2,0.454,1.0,3.4,0.288,5.9,11.8,0.502,0.487,5.1,6.3,0.797,1.3,3.9,5.2,9.8,2.2,0.2,3.8,3.5,19.9,110.0,113.0,,2017,2016-17
156.0,Garrett Temple,30.0,SAC,SG,65.0,20.0,1728.0,5.4,12.6,0.424,2.4,6.4,0.373,3.0,6.2,0.476,0.519,1.7,2.2,0.784,0.9,4.5,5.4,4.9,2.5,0.8,2.3,4.1,14.8,106.0,111.0,,2017,2016-17
157.0,Jabari Parker,21.0,MIL,PF,51.0,50.0,1728.0,11.7,23.9,0.49,1.9,5.2,0.365,9.8,18.7,0.525,0.53,4.8,6.4,0.743,2.3,6.9,9.2,4.2,1.5,0.6,2.7,3.3,30.1,110.0,110.0,,2017,2016-17
158.0,Cody Zeller,24.0,CHO,C,62.0,58.0,1725.0,7.4,12.9,0.571,0.0,0.0,0.0,7.4,12.9,0.572,0.571,3.9,5.7,0.679,3.9,7.9,11.8,2.9,1.8,1.7,1.9,5.5,18.6,121.0,107.0,,2017,2016-17
159.0,Will Barton,26.0,DEN,SG,60.0,19.0,1705.0,8.4,19.1,0.443,2.5,6.7,0.37,6.0,12.3,0.483,0.508,4.1,5.4,0.753,1.7,5.8,7.4,5.9,1.4,0.8,2.8,3.2,23.5,112.0,114.0,,2017,2016-17
160.0,Raymond Felton,32.0,LAC,PG,80.0,11.0,1700.0,6.5,15.1,0.43,1.4,4.2,0.319,5.1,10.9,0.473,0.475,1.5,1.9,0.781,1.0,5.4,6.4,5.6,1.9,0.6,2.4,3.7,15.8,101.0,109.0,,2017,2016-17
161.0,Nikola Mirotić,25.0,CHI,PF,70.0,15.0,1679.0,7.7,18.8,0.413,3.9,11.3,0.342,3.9,7.4,0.52,0.516,3.0,3.8,0.773,1.8,9.7,11.5,2.3,1.6,1.7,2.4,3.8,22.3,107.0,105.0,,2017,2016-17
162.0,Gerald Henderson,29.0,PHI,SG,72.0,41.0,1667.0,6.8,16.2,0.423,1.8,5.1,0.353,5.1,11.1,0.455,0.478,3.9,4.8,0.806,1.0,4.4,5.4,3.3,1.2,0.4,1.8,3.8,19.3,106.0,112.0,,2017,2016-17
163.0,Evan Turner,28.0,POR,SF,65.0,12.0,1658.0,7.0,16.5,0.426,0.9,3.5,0.263,6.1,13.0,0.47,0.454,2.5,3.1,0.825,1.1,6.3,7.4,6.1,1.6,0.7,3.0,3.6,17.5,100.0,111.0,,2017,2016-17
164.0,Deron Williams,32.0,2TM,PG,64.0,44.0,1657.0,8.2,18.6,0.438,2.6,7.3,0.363,5.5,11.4,0.486,0.509,2.8,3.4,0.826,0.4,4.1,4.6,11.2,1.0,0.2,4.3,4.3,21.7,106.0,113.0,,2017,2016-17
164.0,Deron Williams,32.0,DAL,PG,40.0,40.0,1171.0,8.7,20.1,0.43,2.8,8.0,0.348,5.9,12.1,0.485,0.5,3.1,3.7,0.821,0.6,4.0,4.5,12.2,1.1,0.1,4.4,4.3,23.2,106.0,112.0,,2017,2016-17
